name@price@price_after_sell
'Blueberries' Buckshot | NSWC SEAL@4.11@3.9045
M4A4 | Buzz Kill (Field-Tested)@7.51@7.134499999999999
M4A4 | Buzz Kill (Minimal Wear)@13.08@12.426
M4A4 | Buzz Kill (Well-Worn)@18.20@17.29
M4A4 | Converter (Factory New)@1.14@1.083
M4A4 | Converter (Field-Tested)@0.85@0.8075
M4A4 | Converter (Minimal Wear)@0.87@0.8265
M4A4 | Converter (Well-Worn)@1.69@1.6055
M4A4 | Cyber Security (Battle-Scarred)@16.17@15.361500000000001
M4A4 | Cyber Security (Factory New)@39.90@37.904999999999994
M4A4 | Cyber Security (Field-Tested)@18.37@17.4515
M4A4 | Cyber Security (Minimal Wear)@23.31@22.144499999999997
M4A4 | Cyber Security (Well-Worn)@16.74@15.902999999999997
M4A4 | Dark Blossom (Factory New)@15.38@14.611
M4A4 | Dark Blossom (Field-Tested)@14.73@13.9935
M4A4 | Dark Blossom (Minimal Wear)@14.22@13.509
M4A4 | Dark Blossom (Well-Worn)@28.00@26.599999999999998
M4A4 | Daybreak (Factory New)@340.42@323.399
M4A4 | Desert Storm (Factory New)@93.16@88.502
M4A4 | Desert Storm (Field-Tested)@14.57@13.8415
M4A4 | Desert Storm (Minimal Wear)@18.49@17.565499999999997
M4A4 | Desert-Strike (Battle-Scarred)@4.29@4.0755
M4A4 | Desert-Strike (Factory New)@8.92@8.474
M4A4 | Desert-Strike (Field-Tested)@3.83@3.6385
M4A4 | Desert-Strike (Well-Worn)@5.10@4.845
M4A4 | Desolate Space (Battle-Scarred)@3.31@3.1445
M4A4 | Desolate Space (Factory New)@23.70@22.514999999999997
M4A4 | Desolate Space (Field-Tested)@5.06@4.8069999999999995
M4A4 | Desolate Space (Minimal Wear)@8.00@7.6
M4A4 | Desolate Space (Well-Worn)@3.87@3.6765
M4A4 | Evil Daimyo (Battle-Scarred)@1.58@1.501
M4A4 | Evil Daimyo (Factory New)@3.94@3.743
M4A4 | Evil Daimyo (Field-Tested)@1.39@1.3204999999999998
M4A4 | Evil Daimyo (Minimal Wear)@2.24@2.128
M4A4 | Evil Daimyo (Well-Worn)@1.62@1.539
M4A4 | Eye of Horus (Battle-Scarred)@249.27@236.8065
M4A4 | Eye of Horus (Field-Tested)@467.00@443.65
M4A4 | Eye of Horus (Minimal Wear)@972.49@923.8655
M4A4 | Faded Zebra (Battle-Scarred)@3.60@3.42
M4A4 | Faded Zebra (Minimal Wear)@2.97@2.8215
M4A4 | Faded Zebra (Well-Worn)@3.20@3.04
M4A4 | Global Offensive (Battle-Scarred)@14.44@13.717999999999998
M4A4 | Global Offensive (Factory New)@13.41@12.7395
M4A4 | Global Offensive (Field-Tested)@13.16@12.501999999999999
M4A4 | Global Offensive (Minimal Wear)@15.82@15.029
M4A4 | Griffin (Battle-Scarred)@1.49@1.4155
M4A4 | Griffin (Factory New)@6.71@6.374499999999999
M4A4 | Griffin (Field-Tested)@1.68@1.5959999999999999
M4A4 | Griffin (Minimal Wear)@2.64@2.508
M4A4 | Griffin (Well-Worn)@4.06@3.8569999999999993
M4A4 | Hellfire (Factory New)@70.02@66.51899999999999
M4A4 | Hellfire (Field-Tested)@44.35@42.1325
M4A4 | Hellfire (Minimal Wear)@60.06@57.057
M4A4 | Hellfire (Well-Worn)@46.41@44.089499999999994
M4A4 | Howl (Factory New)@8000.00@7600.0
M4A4 | Howl (Field-Tested)@4449.89@4227.3955000000005
M4A4 | Howl (Minimal Wear)@5650.00@5367.5
M4A4 | Howl (Well-Worn)@4800.00@4560.0
M4A4 | In Living Color (Battle-Scarred)@3.92@3.7239999999999998
M4A4 | In Living Color (Factory New)@35.78@33.991
M4A4 | In Living Color (Field-Tested)@5.00@4.75
M4A4 | In Living Color (Minimal Wear)@10.85@10.3075
M4A4 | In Living Color (Well-Worn)@6.03@5.7285
M4A4 | Jungle Tiger (Battle-Scarred)@5.62@5.3389999999999995
M4A4 | Jungle Tiger (Field-Tested)@4.74@4.503
M4A4 | Jungle Tiger (Minimal Wear)@5.86@5.567
M4A4 | Jungle Tiger (Well-Worn)@5.21@4.9495
M4A4 | Magnesium (Factory New)@0.97@0.9215
M4A4 | Magnesium (Field-Tested)@0.09@0.08549999999999999
M4A4 | Magnesium (Minimal Wear)@0.19@0.1805
M4A4 | Magnesium (Well-Worn)@0.08@0.076
M4A4 | Mainframe (Battle-Scarred)@0.10@0.095
M4A4 | Mainframe (Factory New)@0.14@0.133
M4A4 | Mainframe (Field-Tested)@0.10@0.095
M4A4 | Mainframe (Minimal Wear)@0.09@0.08549999999999999
M4A4 | Mainframe (Well-Worn)@0.10@0.095
M4A4 | Modern Hunter (Minimal Wear)@142.15@135.0425
M4A4 | Neo-Noir (Battle-Scarred)@3.45@3.2775
M4A4 | Neo-Noir (Factory New)@33.60@31.919999999999998
M4A4 | Neo-Noir (Field-Tested)@4.84@4.598
M4A4 | Neo-Noir (Minimal Wear)@11.37@10.801499999999999
M4A4 | Neo-Noir (Well-Worn)@3.82@3.6289999999999996
M4A4 | Poly Mag (Battle-Scarred)@0.26@0.247
M4A4 | Poly Mag (Factory New)@0.62@0.589
M4A4 | Poly Mag (Field-Tested)@0.16@0.152
M4A4 | Poly Mag (Minimal Wear)@0.18@0.17099999999999999
M4A4 | Poly Mag (Well-Worn)@0.15@0.1425
M4A4 | Poseidon (Factory New)@1499.99@1424.9904999999999
M4A4 | Poseidon (Field-Tested)@1019.47@968.4965
M4A4 | Poseidon (Minimal Wear)@1210.00@1149.5
M4A4 | Radiation Hazard (Battle-Scarred)@17.50@16.625
M4A4 | Radiation Hazard (Factory New)@377.99@359.0905
M4A4 | Radiation Hazard (Field-Tested)@17.90@17.005
M4A4 | Radiation Hazard (Minimal Wear)@84.99@80.7405
M4A4 | Radiation Hazard (Well-Worn)@18.60@17.67
M4A4 | Red DDPAT (Factory New)@85.27@81.00649999999999
M4A4 | Red DDPAT (Field-Tested)@98.05@93.1475
M4A4 | Red DDPAT (Minimal Wear)@148.26@140.84699999999998
M4A4 | Royal Paladin (Battle-Scarred)@4.91@4.6645
M4A4 | Royal Paladin (Factory New)@101.48@96.406
M4A4 | Royal Paladin (Field-Tested)@5.98@5.681
M4A4 | Royal Paladin (Minimal Wear)@20.98@19.931
M4A4 | Spider Lily (Battle-Scarred)@1.20@1.14
M4A4 | Spider Lily (Field-Tested)@1.82@1.7289999999999999
M4A4 | Spider Lily (Minimal Wear)@3.88@3.686
M4A4 | Spider Lily (Well-Worn)@1.17@1.1115
M4A4 | Temukau (Battle-Scarred)@13.99@13.2905
M4A4 | Temukau (Factory New)@256.94@244.093
M4A4 | Temukau (Field-Tested)@27.80@26.41
M4A4 | Temukau (Minimal Wear)@108.13@102.72349999999999
M4A4 | Temukau (Well-Worn)@29.49@28.015499999999996
M4A4 | The Battlestar (Battle-Scarred)@4.25@4.0375
M4A4 | The Battlestar (Factory New)@15.31@14.5445
M4A4 | The Battlestar (Field-Tested)@4.30@4.085
M4A4 | The Battlestar (Minimal Wear)@7.25@6.887499999999999
M4A4 | The Battlestar (Well-Worn)@5.86@5.567
M4A4 | The Coalition (Battle-Scarred)@8.31@7.8945
M4A4 | The Coalition (Factory New)@349.95@332.4525
M4A4 | The Coalition (Field-Tested)@23.89@22.6955
M4A4 | The Coalition (Minimal Wear)@72.89@69.24549999999999
M4A4 | The Coalition (Well-Worn)@13.39@12.7205
M4A4 | The Emperor (Battle-Scarred)@7.02@6.669
M4A4 | The Emperor (Factory New)@151.38@143.81099999999998
M4A4 | The Emperor (Field-Tested)@9.92@9.424
M4A4 | The Emperor (Minimal Wear)@38.93@36.9835
M4A4 | The Emperor (Well-Worn)@10.50@9.975
M4A4 | Tooth Fairy (Battle-Scarred)@2.84@2.698
M4A4 | Tooth Fairy (Factory New)@9.69@9.205499999999999
M4A4 | Tooth Fairy (Field-Tested)@3.45@3.2775
M4A4 | Tooth Fairy (Minimal Wear)@5.28@5.016
M4A4 | Tooth Fairy (Well-Worn)@3.53@3.3534999999999995
M4A4 | Tornado (Battle-Scarred)@2.01@1.9094999999999998
M4A4 | Tornado (Factory New)@68.95@65.5025
M4A4 | Tornado (Field-Tested)@0.98@0.9309999999999999
M4A4 | Tornado (Minimal Wear)@4.34@4.122999999999999
M4A4 | Tornado (Well-Worn)@2.42@2.299
M4A4 | Urban DDPAT (Battle-Scarred)@0.22@0.209
M4A4 | Urban DDPAT (Factory New)@2.84@2.698
M4A4 | Urban DDPAT (Field-Tested)@0.19@0.1805
M4A4 | Urban DDPAT (Minimal Wear)@0.23@0.2185
M4A4 | Urban DDPAT (Well-Worn)@0.24@0.22799999999999998
M4A4 | X-Ray (Factory New)@18.58@17.650999999999996
M4A4 | X-Ray (Field-Tested)@10.44@9.918
M4A4 | X-Ray (Minimal Wear)@11.73@11.1435
M4A4 | Zirka (Factory New)@47.06@44.707
M4A4 | Zirka (Field-Tested)@25.01@23.7595
M4A4 | Zirka (Minimal Wear)@27.28@25.916
M4A4 | Zirka (Well-Worn)@40.73@38.69349999999999
M4A4 | 龍王 (Dragon King) (Battle-Scarred)@5.60@5.319999999999999
M4A4 | 龍王 (Dragon King) (Factory New)@26.43@25.1085
M4A4 | 龍王 (Dragon King) (Field-Tested)@5.93@5.6335
M4A4 | 龍王 (Dragon King) (Minimal Wear)@10.19@9.680499999999999
M4A4 | 龍王 (Dragon King) (Well-Worn)@9.17@8.7115
MAC-10 | Allure (Battle-Scarred)@0.31@0.2945
MAC-10 | Allure (Factory New)@1.30@1.2349999999999999
MAC-10 | Allure (Field-Tested)@0.35@0.33249999999999996
MAC-10 | Allure (Minimal Wear)@0.59@0.5605
MAC-10 | Allure (Well-Worn)@0.31@0.2945
MAC-10 | Aloha (Battle-Scarred)@5.45@5.1775
MAC-10 | Aloha (Factory New)@5.29@5.0255
MAC-10 | Aloha (Field-Tested)@5.60@5.319999999999999
MAC-10 | Aloha (Minimal Wear)@5.55@5.2725
MAC-10 | Aloha (Well-Worn)@19.99@18.990499999999997
MAC-10 | Amber Fade (Field-Tested)@10.44@9.918
MAC-10 | Amber Fade (Minimal Wear)@9.90@9.405
MAC-10 | Button Masher (Battle-Scarred)@0.17@0.1615
MAC-10 | Button Masher (Factory New)@0.97@0.9215
MAC-10 | Button Masher (Field-Tested)@0.22@0.209
MAC-10 | Button Masher (Minimal Wear)@0.45@0.4275
MAC-10 | Button Masher (Well-Worn)@0.21@0.19949999999999998
MAC-10 | Calf Skin (Battle-Scarred)@0.07@0.0665
MAC-10 | Calf Skin (Factory New)@0.44@0.418
MAC-10 | Calf Skin (Field-Tested)@0.08@0.076
MAC-10 | Calf Skin (Minimal Wear)@0.10@0.095
MAC-10 | Calf Skin (Well-Worn)@0.09@0.08549999999999999
MAC-10 | Candy Apple (Factory New)@0.22@0.209
MAC-10 | Candy Apple (Field-Tested)@0.20@0.19
MAC-10 | Candy Apple (Minimal Wear)@0.20@0.19
MAC-10 | Carnivore (Battle-Scarred)@0.12@0.11399999999999999
MAC-10 | Carnivore (Factory New)@0.37@0.3515
MAC-10 | Carnivore (Field-Tested)@0.10@0.095
MAC-10 | Carnivore (Minimal Wear)@0.16@0.152
MAC-10 | Carnivore (Well-Worn)@0.19@0.1805
MAC-10 | Case Hardened (Battle-Scarred)@82.94@78.79299999999999
MAC-10 | Case Hardened (Factory New)@117.27@111.4065
MAC-10 | Case Hardened (Field-Tested)@137.58@130.701
MAC-10 | Case Hardened (Minimal Wear)@104.93@99.6835
MAC-10 | Case Hardened (Well-Worn)@81.00@76.95
MAC-10 | Classic Crate (Battle-Scarred)@0.11@0.1045
MAC-10 | Classic Crate (Field-Tested)@0.12@0.11399999999999999
MAC-10 | Classic Crate (Minimal Wear)@0.11@0.1045
MAC-10 | Copper Borre (Factory New)@173.86@165.167
MAC-10 | Copper Borre (Field-Tested)@142.30@135.185
MAC-10 | Curse (Factory New)@10.45@9.927499999999998
MAC-10 | Curse (Field-Tested)@9.24@8.778
MAC-10 | Curse (Minimal Wear)@7.17@6.8115
MAC-10 | Disco Tech (Battle-Scarred)@1.62@1.539
MAC-10 | Disco Tech (Factory New)@16.64@15.808
MAC-10 | Disco Tech (Field-Tested)@2.72@2.584
MAC-10 | Disco Tech (Minimal Wear)@4.78@4.541
MAC-10 | Disco Tech (Well-Worn)@1.91@1.8144999999999998
MAC-10 | Echoing Sands (Battle-Scarred)@0.15@0.1425
MAC-10 | Echoing Sands (Factory New)@0.72@0.6839999999999999
MAC-10 | Echoing Sands (Field-Tested)@0.17@0.1615
MAC-10 | Echoing Sands (Minimal Wear)@0.30@0.285
MAC-10 | Echoing Sands (Well-Worn)@0.20@0.19
MAC-10 | Ensnared (Battle-Scarred)@0.08@0.076
MAC-10 | Ensnared (Factory New)@0.36@0.34199999999999997
MAC-10 | Ensnared (Field-Tested)@0.05@0.0475
MAC-10 | Ensnared (Minimal Wear)@0.10@0.095
MAC-10 | Ensnared (Well-Worn)@0.12@0.11399999999999999
MAC-10 | Fade (Factory New)@31.99@30.390499999999996
MAC-10 | Fade (Minimal Wear)@68.32@64.904
MAC-10 | Gold Brick (Factory New)@111.33@105.7635
MAC-10 | Gold Brick (Field-Tested)@63.67@60.4865
MAC-10 | Gold Brick (Minimal Wear)@100.35@95.3325
MAC-10 | Graven (Battle-Scarred)@23.48@22.306
MAC-10 | Graven (Field-Tested)@28.50@27.075
MAC-10 | Graven (Minimal Wear)@32.02@30.419
MAC-10 | Heat (Battle-Scarred)@1.51@1.4344999999999999
MAC-10 | Heat (Factory New)@5.72@5.433999999999999
MAC-10 | Heat (Field-Tested)@2.00@1.9
MAC-10 | Heat (Minimal Wear)@2.97@2.8215
MAC-10 | Heat (Well-Worn)@1.48@1.406
MAC-10 | Hot Snakes (Battle-Scarred)@108.99@103.5405
MAC-10 | Hot Snakes (Factory New)@524.10@497.895
MAC-10 | Hot Snakes (Field-Tested)@203.00@192.85
MAC-10 | Hot Snakes (Well-Worn)@199.42@189.44899999999998
MAC-10 | Indigo (Battle-Scarred)@1.32@1.254
MAC-10 | Indigo (Factory New)@11.00@10.45
MAC-10 | Indigo (Field-Tested)@1.31@1.2445
MAC-10 | Indigo (Minimal Wear)@1.63@1.5484999999999998
MAC-10 | Indigo (Well-Worn)@1.42@1.349
MAC-10 | Lapis Gator (Battle-Scarred)@0.50@0.475
MAC-10 | Lapis Gator (Factory New)@0.58@0.5509999999999999
MAC-10 | Lapis Gator (Field-Tested)@0.59@0.5605
MAC-10 | Lapis Gator (Minimal Wear)@0.59@0.5605
MAC-10 | Lapis Gator (Well-Worn)@0.57@0.5415
MAC-10 | Last Dive (Battle-Scarred)@1.14@1.083
MAC-10 | Last Dive (Factory New)@1.76@1.672
MAC-10 | Last Dive (Field-Tested)@0.85@0.8075
MAC-10 | Last Dive (Minimal Wear)@1.29@1.2255
MAC-10 | Last Dive (Well-Worn)@1.34@1.273
MAC-10 | Malachite (Battle-Scarred)@1.47@1.3964999999999999
MAC-10 | Malachite (Factory New)@3.34@3.1729999999999996
MAC-10 | Malachite (Field-Tested)@1.41@1.3395
MAC-10 | Malachite (Minimal Wear)@1.95@1.8524999999999998
MAC-10 | Malachite (Well-Worn)@1.49@1.4155
MAC-10 | Monkeyflage (Battle-Scarred)@0.09@0.08549999999999999
MAC-10 | Monkeyflage (Factory New)@0.28@0.266
MAC-10 | Monkeyflage (Field-Tested)@0.11@0.1045
MAC-10 | Monkeyflage (Minimal Wear)@0.14@0.133
MAC-10 | Monkeyflage (Well-Worn)@0.17@0.1615
MAC-10 | Neon Rider (Factory New)@10.11@9.6045
MAC-10 | Neon Rider (Field-Tested)@6.16@5.851999999999999
MAC-10 | Neon Rider (Minimal Wear)@6.32@6.004
MAC-10 | Neon Rider (Well-Worn)@6.28@5.966
MAC-10 | Nuclear Garden (Battle-Scarred)@6.74@6.403
MAC-10 | Nuclear Garden (Factory New)@10.56@10.032
MAC-10 | Nuclear Garden (Field-Tested)@6.29@5.975499999999999
MAC-10 | Nuclear Garden (Minimal Wear)@8.27@7.8565
MAC-10 | Nuclear Garden (Well-Worn)@7.50@7.125
MAC-10 | Oceanic (Battle-Scarred)@0.09@0.08549999999999999
MAC-10 | Oceanic (Minimal Wear)@0.15@0.1425
MAC-10 | Palm (Battle-Scarred)@0.09@0.08549999999999999
MAC-10 | Palm (Factory New)@0.76@0.722
MAC-10 | Palm (Field-Tested)@0.09@0.08549999999999999
MAC-10 | Palm (Minimal Wear)@0.14@0.133
MAC-10 | Palm (Well-Worn)@0.09@0.08549999999999999
MAC-10 | Pipe Down (Battle-Scarred)@0.35@0.33249999999999996
MAC-10 | Pipe Down (Factory New)@1.82@1.7289999999999999
MAC-10 | Pipe Down (Field-Tested)@0.31@0.2945
MAC-10 | Pipe Down (Minimal Wear)@0.71@0.6745
MAC-10 | Pipe Down (Well-Worn)@0.33@0.3135
MAC-10 | Propaganda (Battle-Scarred)@15.88@15.086
MAC-10 | Propaganda (Factory New)@27.44@26.068
MAC-10 | Propaganda (Field-Tested)@17.66@16.777
MAC-10 | Propaganda (Minimal Wear)@22.73@21.5935
MAC-10 | Propaganda (Well-Worn)@33.32@31.654
MAC-10 | Rangeen (Battle-Scarred)@0.20@0.19
MAC-10 | Rangeen (Factory New)@0.50@0.475
MAC-10 | Rangeen (Field-Tested)@0.15@0.1425
MAC-10 | Rangeen (Minimal Wear)@0.41@0.38949999999999996
MAC-10 | Red Filigree (Factory New)@115.00@109.25
MAC-10 | Red Filigree (Minimal Wear)@161.69@153.60549999999998
MAC-10 | Sakkaku (Field-Tested)@1.41@1.3395
MAC-10 | Sakkaku (Well-Worn)@1.03@0.9784999999999999
MAC-10 | Sienna Damask (Battle-Scarred)@0.14@0.133
MAC-10 | Sienna Damask (Factory New)@0.41@0.38949999999999996
MAC-10 | Sienna Damask (Field-Tested)@0.14@0.133
MAC-10 | Sienna Damask (Minimal Wear)@0.18@0.17099999999999999
MAC-10 | Sienna Damask (Well-Worn)@0.27@0.2565
MAC-10 | Silver (Factory New)@0.20@0.19
MAC-10 | Silver (Minimal Wear)@0.26@0.247
MAC-10 | Stalker (Battle-Scarred)@9.35@8.882499999999999
MAC-10 | Stalker (Factory New)@62.42@59.299
MAC-10 | Stalker (Field-Tested)@11.39@10.820500000000001
MAC-10 | Stalker (Minimal Wear)@21.46@20.387
MAC-10 | Stalker (Well-Worn)@11.75@11.1625
MAC-10 | Strats (Battle-Scarred)@0.35@0.33249999999999996
MAC-10 | Strats (Factory New)@0.46@0.437
MAC-10 | Strats (Field-Tested)@0.25@0.2375
MAC-10 | Strats (Minimal Wear)@0.31@0.2945
MAC-10 | Strats (Well-Worn)@0.49@0.46549999999999997
MAC-10 | Surfwood (Battle-Scarred)@2.44@2.318
MAC-10 | Surfwood (Factory New)@2.28@2.166
MAC-10 | Surfwood (Field-Tested)@1.82@1.7289999999999999
MAC-10 | Surfwood (Minimal Wear)@2.30@2.1849999999999996
MAC-10 | Surfwood (Well-Worn)@2.06@1.9569999999999999
MAC-10 | Tatter (Factory New)@10.42@9.899
MAC-10 | Tatter (Field-Tested)@7.24@6.878
MAC-10 | Tatter (Minimal Wear)@7.81@7.419499999999999
MAC-10 | Tornado (Battle-Scarred)@1.36@1.292
MAC-10 | Tornado (Field-Tested)@1.45@1.3775
MAC-10 | Tornado (Minimal Wear)@1.87@1.7765
MAC-10 | Toybox (Battle-Scarred)@2.82@2.679
MAC-10 | Toybox (Factory New)@14.82@14.078999999999999
MAC-10 | Toybox (Field-Tested)@3.41@3.2395
MAC-10 | Toybox (Minimal Wear)@5.53@5.2535
MAC-10 | Toybox (Well-Worn)@2.75@2.6125
MAC-10 | Ultraviolet (Battle-Scarred)@1.43@1.3584999999999998
MAC-10 | Ultraviolet (Factory New)@31.58@30.000999999999998
MAC-10 | Ultraviolet (Field-Tested)@2.15@2.0425
MAC-10 | Ultraviolet (Minimal Wear)@3.43@3.2585
MAC-10 | Ultraviolet (Well-Worn)@1.87@1.7765
MAC-10 | Urban DDPAT (Battle-Scarred)@1.80@1.71
MAC-10 | Urban DDPAT (Field-Tested)@1.64@1.5579999999999998
MAC-10 | Urban DDPAT (Well-Worn)@1.75@1.6624999999999999
MAC-10 | Whitefish (Battle-Scarred)@1.00@0.95
MAC-10 | Whitefish (Factory New)@0.56@0.532
MAC-10 | Whitefish (Field-Tested)@0.18@0.17099999999999999
MAC-10 | Whitefish (Minimal Wear)@0.24@0.22799999999999998
MAC-10 | Whitefish (Well-Worn)@0.14@0.133
MAG-7 | BI83 Spectrum (Battle-Scarred)@0.87@0.8265
MAG-7 | BI83 Spectrum (Factory New)@2.46@2.3369999999999997
MAG-7 | BI83 Spectrum (Field-Tested)@0.79@0.7505
MAG-7 | BI83 Spectrum (Minimal Wear)@1.49@1.4155
MAG-7 | BI83 Spectrum (Well-Worn)@1.08@1.026
MAG-7 | Bulldozer (Battle-Scarred)@3.88@3.686
MAG-7 | Bulldozer (Factory New)@249.24@236.778
MAG-7 | Bulldozer (Field-Tested)@3.34@3.1729999999999996
MAG-7 | Bulldozer (Minimal Wear)@13.90@13.205
MAG-7 | Bulldozer (Well-Worn)@4.89@4.645499999999999
MAG-7 | Carbon Fiber (Factory New)@1.79@1.7005
MAG-7 | Carbon Fiber (Minimal Wear)@1.83@1.7385
MAG-7 | Chainmail (Factory New)@18.65@17.717499999999998
MAG-7 | Chainmail (Minimal Wear)@32.66@31.026999999999994
MAG-7 | Cinquedea (Field-Tested)@700.00@665.0
MAG-7 | Cobalt Core (Battle-Scarred)@0.19@0.1805
MAG-7 | Cobalt Core (Factory New)@0.42@0.39899999999999997
MAG-7 | Cobalt Core (Field-Tested)@0.14@0.133
MAG-7 | Cobalt Core (Minimal Wear)@0.25@0.2375
MAG-7 | Cobalt Core (Well-Worn)@0.28@0.266
MAG-7 | Copper Coated (Battle-Scarred)@1.06@1.007
MAG-7 | Copper Coated (Factory New)@6.00@5.699999999999999
MAG-7 | Copper Coated (Field-Tested)@1.54@1.4629999999999999
MAG-7 | Copper Coated (Minimal Wear)@2.27@2.1565
MAG-7 | Copper Coated (Well-Worn)@1.22@1.159
MAG-7 | Core Breach (Battle-Scarred)@1.40@1.3299999999999998
MAG-7 | Core Breach (Factory New)@7.95@7.5525
MAG-7 | Core Breach (Field-Tested)@1.30@1.2349999999999999
MAG-7 | Core Breach (Minimal Wear)@2.59@2.4604999999999997
MAG-7 | Core Breach (Well-Worn)@1.17@1.1115
MAG-7 | Counter Terrace (Factory New)@214.87@204.1265
MAG-7 | Firestarter (Battle-Scarred)@0.76@0.722
MAG-7 | Firestarter (Factory New)@4.99@4.7405
MAG-7 | Firestarter (Field-Tested)@0.26@0.247
MAG-7 | Firestarter (Minimal Wear)@0.52@0.494
MAG-7 | Firestarter (Well-Worn)@0.51@0.4845
MAG-7 | Foresight (Battle-Scarred)@0.07@0.0665
MAG-7 | Foresight (Factory New)@0.35@0.33249999999999996
MAG-7 | Foresight (Field-Tested)@0.07@0.0665
MAG-7 | Foresight (Minimal Wear)@0.10@0.095
MAG-7 | Hard Water (Factory New)@5.39@5.1205
MAG-7 | Hard Water (Field-Tested)@5.49@5.2155
MAG-7 | Hard Water (Minimal Wear)@6.02@5.718999999999999
MAG-7 | Hard Water (Well-Worn)@7.40@7.03
MAG-7 | Hazard (Field-Tested)@10.29@9.7755
MAG-7 | Hazard (Minimal Wear)@11.92@11.324
MAG-7 | Heat (Battle-Scarred)@0.47@0.44649999999999995
MAG-7 | Heat (Factory New)@4.00@3.8
MAG-7 | Heat (Field-Tested)@0.43@0.4085
MAG-7 | Heat (Minimal Wear)@1.10@1.045
MAG-7 | Heat (Well-Worn)@0.39@0.3705
MAG-7 | Heaven Guard (Factory New)@0.30@0.285
MAG-7 | Heaven Guard (Field-Tested)@0.27@0.2565
MAG-7 | Heaven Guard (Minimal Wear)@0.38@0.361
MAG-7 | Heaven Guard (Well-Worn)@0.29@0.27549999999999997
MAG-7 | Insomnia (Battle-Scarred)@0.12@0.11399999999999999
MAG-7 | Insomnia (Factory New)@0.50@0.475
MAG-7 | Insomnia (Field-Tested)@0.13@0.1235
MAG-7 | Insomnia (Minimal Wear)@0.19@0.1805
MAG-7 | Insomnia (Well-Worn)@0.18@0.17099999999999999
MAG-7 | Irradiated Alert (Field-Tested)@1.21@1.1495
MAG-7 | Irradiated Alert (Minimal Wear)@3.70@3.515
MAG-7 | Irradiated Alert (Well-Worn)@13.00@12.35
MAG-7 | Justice (Battle-Scarred)@1.43@1.3584999999999998
MAG-7 | Justice (Factory New)@10.24@9.728
MAG-7 | Justice (Field-Tested)@2.37@2.2515
MAG-7 | Justice (Minimal Wear)@4.28@4.066
MAG-7 | Justice (Well-Worn)@2.00@1.9
MAG-7 | Memento (Factory New)@4.11@3.9045
MAG-7 | Memento (Field-Tested)@4.33@4.1135
MAG-7 | Memento (Minimal Wear)@5.00@4.75
MAG-7 | Metallic DDPAT (Factory New)@0.24@0.22799999999999998
MAG-7 | Metallic DDPAT (Minimal Wear)@0.26@0.247
MAG-7 | Monster Call (Battle-Scarred)@0.33@0.3135
MAG-7 | Monster Call (Factory New)@1.68@1.5959999999999999
MAG-7 | Monster Call (Field-Tested)@0.33@0.3135
MAG-7 | Monster Call (Minimal Wear)@0.73@0.6935
MAG-7 | Monster Call (Well-Worn)@0.35@0.33249999999999996
MAG-7 | Navy Sheen (Battle-Scarred)@0.17@0.1615
MAG-7 | Navy Sheen (Factory New)@0.42@0.39899999999999997
MAG-7 | Navy Sheen (Field-Tested)@0.14@0.133
MAG-7 | Navy Sheen (Minimal Wear)@0.18@0.17099999999999999
MAG-7 | Navy Sheen (Well-Worn)@0.21@0.19949999999999998
MAG-7 | Petroglyph (Factory New)@1.63@1.5484999999999998
MAG-7 | Petroglyph (Field-Tested)@0.64@0.608
MAG-7 | Petroglyph (Minimal Wear)@0.59@0.5605
MAG-7 | Petroglyph (Well-Worn)@0.62@0.589
MAG-7 | Popdog (Battle-Scarred)@0.18@0.17099999999999999
MAG-7 | Popdog (Factory New)@0.28@0.266
MAG-7 | Popdog (Field-Tested)@0.10@0.095
MAG-7 | Popdog (Minimal Wear)@0.12@0.11399999999999999
MAG-7 | Popdog (Well-Worn)@0.13@0.1235
MAG-7 | Praetorian (Factory New)@3.65@3.4675
MAG-7 | Praetorian (Minimal Wear)@8.85@8.407499999999999
MAG-7 | Praetorian (Well-Worn)@3.42@3.2489999999999997
