name@price@price_after_sell
'Blueberries' Buckshot | NSWC SEAL@3.03@2.8785
Sticker | OG (Holo) | 2020 RMR@0.38@0.361
Sticker | OG | 2020 RMR@0.03@0.028499999999999998
Sticker | olofmeister | Berlin 2019@0.11@0.1045
Sticker | One Sting (Holo)@1.28@1.216
Sticker | OpTic Gaming | Atlanta 2017@7.61@7.2295
Sticker | oSee | Antwerp 2022@0.03@0.028499999999999998
Sticker | oSee | Rio 2022@0.03@0.028499999999999998
Sticker | Outsiders | Rio 2022@0.2@0.19
Sticker | Patsi (Glitter) | Rio 2022@0.18@0.17099999999999999
Sticker | Patsi | Antwerp 2022@0.03@0.028499999999999998
Sticker | Patsi | Rio 2022@0.03@0.028499999999999998
Sticker | Pegasus@0.37@0.3515
Sticker | PENTA Sports | Krakow 2017@0.97@0.9215
Sticker | Perfecto | Antwerp 2022@0.03@0.028499999999999998
Sticker | Perfecto | Rio 2022@0.03@0.028499999999999998
Sticker | Perfecto | Stockholm 2021@0.03@0.028499999999999998
Sticker | PGL | Antwerp 2022@0.03@0.028499999999999998
Sticker | PGL | Krakow 2017@0.99@0.9405
Sticker | PGL | Stockholm 2021@0.04@0.038
Sticker | Plopski | Antwerp 2022@0.03@0.028499999999999998
Sticker | Plopski | Stockholm 2021@0.03@0.028499999999999998
Sticker | Poorly Drawn IDF@0.14@0.133
Sticker | Poorly Drawn Terrorist@0.54@0.513
Sticker | qikert (Champion) | Rio 2022@0.03@0.028499999999999998
Sticker | Qikert | Stockholm 2021@0.03@0.028499999999999998
Sticker | rain (Champion) | Antwerp 2022@0.03@0.028499999999999998
Sticker | rain (Holo, Champion) | Antwerp 2022@3.66@3.477
Sticker | rain | Cologne 2016@34.5@32.775
Sticker | rain | London 2018@44.5@42.275
Sticker | refrezh | Antwerp 2022@0.03@0.028499999999999998
Sticker | refrezh | Stockholm 2021@0.03@0.028499999999999998
Sticker | Renegades (Foil) | 2020 RMR@0.54@0.513
Sticker | Renegades (Holo) | 2020 RMR@0.28@0.266
Sticker | Renegades | 2020 RMR@0.03@0.028499999999999998
Sticker | Renegades | Antwerp 2022@0.03@0.028499999999999998
Sticker | REZ | Antwerp 2022@0.03@0.028499999999999998
Sticker | REZ | Rio 2022@0.03@0.028499999999999998
Sticker | REZ | Stockholm 2021@0.03@0.028499999999999998
Sticker | rigoN | Antwerp 2022@0.03@0.028499999999999998
Sticker | roeJ | Antwerp 2022@0.03@0.028499999999999998
Sticker | roeJ | Rio 2022@0.03@0.028499999999999998
Sticker | Roosty Boosty@0.24@0.22799999999999998
Sticker | ropz (Champion) | Antwerp 2022@0.03@0.028499999999999998
Sticker | ropz | London 2018@2.94@2.7929999999999997
Sticker | Run CT, Run@0.11@0.1045
Sticker | s1mple | Berlin 2019@0.54@0.513
Sticker | S1ren (Glitter) | Rio 2022@0.18@0.17099999999999999
Sticker | S1ren | Antwerp 2022@0.03@0.028499999999999998
Sticker | S1ren | Rio 2022@0.03@0.028499999999999998
Sticker | saffee | Antwerp 2022@0.03@0.028499999999999998
Sticker | Scavenger@0.18@0.17099999999999999
Sticker | ScreaM | Cologne 2015@6.81@6.469499999999999
Sticker | SENER1 | Antwerp 2022@0.03@0.028499999999999998
Sticker | sh1ro | Antwerp 2022@0.1@0.095
Sticker | shalfey | Antwerp 2022@0.03@0.028499999999999998
Sticker | Shifty Tactics@0.26@0.247
Sticker | shox | Antwerp 2022@0.03@0.028499999999999998
Sticker | shox | Stockholm 2021@0.03@0.028499999999999998
Sticker | sico | Antwerp 2022@0.03@0.028499999999999998
Sticker | Sico | Rio 2022@0.03@0.028499999999999998
Sticker | Silver@0.31@0.2945
Sticker | sinnopsyy | Antwerp 2022@0.03@0.028499999999999998
Sticker | siuhy | Rio 2022@0.03@0.028499999999999998
Sticker | sjuush | Antwerp 2022@0.03@0.028499999999999998
Sticker | sjuush | Rio 2022@0.03@0.028499999999999998
Sticker | sjuush | Stockholm 2021@0.03@0.028499999999999998
Sticker | SK Gaming | Atlanta 2017@2.71@2.5745
Sticker | SK Gaming | Boston 2018@2.2@2.09
Sticker | SK Gaming | Krakow 2017@1.63@1.5484999999999998
Sticker | sk0R | Antwerp 2022@0.03@0.028499999999999998
Sticker | sk0R | Rio 2022@0.03@0.028499999999999998
Sticker | Skadoodle | Cologne 2015@9.0@8.549999999999999
Sticker | Snappi | Antwerp 2022@0.03@0.028499999999999998
Sticker | Snappi | Rio 2022@0.03@0.028499999999999998
Sticker | Snax (Foil) | Atlanta 2017@44.44@42.217999999999996
Sticker | Spartan@0.21@0.19949999999999998
Sticker | Sphinx@0.37@0.3515
Sticker | Spinx | Antwerp 2022@0.03@0.028499999999999998
Sticker | Spirit (Holo) | 2020 RMR@0.6@0.57
Sticker | Spirit | 2020 RMR@0.2@0.19
Sticker | Stalking Prey@0.21@0.19949999999999998
Sticker | Stan@0.43@0.4085
Sticker | stavn | Antwerp 2022@0.03@0.028499999999999998
Sticker | stavn | Rio 2022@0.03@0.028499999999999998
Sticker | stavn | Stockholm 2021@0.03@0.028499999999999998
Sticker | SunPayus | Rio 2022@0.03@0.028499999999999998
Sticker | Support@0.24@0.22799999999999998
Sticker | syrsoN | Antwerp 2022@0.03@0.028499999999999998
Sticker | tabseN | Antwerp 2022@0.03@0.028499999999999998
Sticker | Team EnVyUs | MLG Columbus 2016@3.03@2.8785
Sticker | Team LDLC.com | Katowice 2014@2000.0@1900.0
Sticker | Team Liquid | Rio 2022@0.03@0.028499999999999998
Sticker | Team Liquid | Stockholm 2021@0.12@0.11399999999999999
Sticker | Team Spirit (Glitter) | Rio 2022@0.68@0.646
Sticker | Team Spirit (Holo) | Stockholm 2021@9.72@9.234
Sticker | Techno4K | Antwerp 2022@0.03@0.028499999999999998
Sticker | Techno4K | Rio 2022@0.03@0.028499999999999998
Sticker | TeSeS (Glitter) | Antwerp 2022@0.22@0.209
Sticker | TeSeS | Antwerp 2022@0.03@0.028499999999999998
Sticker | TeSeS | Rio 2022@0.03@0.028499999999999998
Sticker | TeSeS | Stockholm 2021@0.03@0.028499999999999998
Sticker | The Ninja@0.86@0.817
Sticker | The Spartan@0.09@0.08549999999999999
Sticker | The Zombie@0.09@0.08549999999999999
Sticker | This Is Fine (CT)@0.48@0.45599999999999996
Sticker | Thug Life@1.44@1.3679999999999999
Sticker | Till Death Do Us Part@2.11@2.0044999999999997
Sticker | tiziaN | Antwerp 2022@0.03@0.028499999999999998
Sticker | Tuurtle | Antwerp 2022@0.03@0.028499999999999998
Sticker | Twistzz | Rio 2022@0.11@0.1045
Sticker | TYLOO (Holo) | 2020 RMR@2.86@2.7169999999999996
Sticker | v4lde (Foil) | London 2018@1.75@1.6624999999999999
Sticker | v4lde | Rio 2022@0.03@0.028499999999999998
Sticker | Vega Squadron | Krakow 2017@1.12@1.064
Sticker | vexite | Rio 2022@0.03@0.028499999999999998
Sticker | Viggo@0.35@0.33249999999999996
Sticker | Virtus.pro (Holo) | 2020 RMR@0.67@0.6365
Sticker | Virtus.pro (Holo) | Katowice 2015@342.0@324.9
Sticker | Vitality (Foil) | 2020 RMR@0.29@0.27549999999999997
Sticker | Vitality (Holo) | 2020 RMR@0.29@0.27549999999999997
Sticker | Vitality | 2020 RMR@0.03@0.028499999999999998
Sticker | Water Gun@0.59@0.5605
Sticker | Welcome to the Clutch@1.79@1.7005
Sticker | WOOD7 (Glitter) | Antwerp 2022@0.37@0.3515
Sticker | woxic | Antwerp 2022@0.03@0.028499999999999998
Sticker | xertioN | Rio 2022@0.03@0.028499999999999998
Sticker | xfl0ud | Antwerp 2022@0.03@0.028499999999999998
Sticker | Xyp9x | Antwerp 2022@0.03@0.028499999999999998
Sticker | YEKINDAR (Gold) | Antwerp 2022@170.0@161.5
Sticker | YEKINDAR | Rio 2022@0.03@0.028499999999999998
Sticker | yuurih | Antwerp 2022@0.03@0.028499999999999998
Sticker | Zeused@0.38@0.361
Sticker | zorte | Antwerp 2022@0.03@0.028499999999999998
Sticker | Zyphon | Antwerp 2022@0.03@0.028499999999999998
Sticker | Zyphon | Rio 2022@0.03@0.028499999999999998
Stockholm 2021 Challengers Sticker Capsule@15.0@14.25
Stockholm 2021 Contenders Sticker Capsule@10.0@9.5
Stockholm 2021 Dust II Souvenir Package@100.0@95.0
Stockholm 2021 Mirage Souvenir Package@50.0@47.5
Street Soldier | Phoenix@3.91@3.7145
Sugarface Capsule@1.14@1.083
Tactics Pin@2.63@2.4985
Tec-9 | Army Mesh (Battle-Scarred)@0.03@0.028499999999999998
Tec-9 | Army Mesh (Factory New)@0.08@0.076
Tec-9 | Army Mesh (Field-Tested)@0.03@0.028499999999999998
Tec-9 | Army Mesh (Minimal Wear)@0.03@0.028499999999999998
Tec-9 | Avalanche (Battle-Scarred)@0.35@0.33249999999999996
Tec-9 | Avalanche (Factory New)@2.17@2.0614999999999997
Tec-9 | Avalanche (Field-Tested)@0.52@0.494
Tec-9 | Avalanche (Minimal Wear)@1.19@1.1304999999999998
Tec-9 | Avalanche (Well-Worn)@0.4@0.38
Tec-9 | Bamboo Forest (Battle-Scarred)@2.13@2.0235
Tec-9 | Bamboo Forest (Field-Tested)@1.86@1.767
Tec-9 | Bamboozle (Battle-Scarred)@0.19@0.1805
Tec-9 | Bamboozle (Factory New)@0.88@0.836
Tec-9 | Bamboozle (Field-Tested)@0.23@0.2185
Tec-9 | Bamboozle (Minimal Wear)@0.43@0.4085
Tec-9 | Blue Titanium (Factory New)@3.13@2.9734999999999996
Tec-9 | Brass (Minimal Wear)@4.17@3.9614999999999996
Tec-9 | Brother (Battle-Scarred)@0.28@0.266
Tec-9 | Brother (Factory New)@1.09@1.0355
Tec-9 | Brother (Field-Tested)@0.29@0.27549999999999997
Tec-9 | Brother (Minimal Wear)@0.53@0.5035
Tec-9 | Brother (Well-Worn)@0.3@0.285
Tec-9 | Cracked Opal (Factory New)@0.3@0.285
Tec-9 | Cracked Opal (Well-Worn)@0.14@0.133
Tec-9 | Cut Out (Factory New)@5.27@5.006499999999999
Tec-9 | Flash Out (Factory New)@0.2@0.19
Tec-9 | Fubar (Battle-Scarred)@0.08@0.076
Tec-9 | Fubar (Minimal Wear)@0.62@0.589
Tec-9 | Fuel Injector (Battle-Scarred)@1.54@1.4629999999999999
Tec-9 | Fuel Injector (Field-Tested)@2.01@1.9094999999999998
Tec-9 | Fuel Injector (Minimal Wear)@3.53@3.3534999999999995
Tec-9 | Fuel Injector (Well-Worn)@1.57@1.4915
Tec-9 | Groundwater (Battle-Scarred)@0.03@0.028499999999999998
Tec-9 | Groundwater (Field-Tested)@0.03@0.028499999999999998
Tec-9 | Groundwater (Minimal Wear)@0.03@0.028499999999999998
Tec-9 | Groundwater (Well-Worn)@0.03@0.028499999999999998
Tec-9 | Ice Cap (Battle-Scarred)@0.11@0.1045
Tec-9 | Ice Cap (Factory New)@0.38@0.361
Tec-9 | Ice Cap (Minimal Wear)@0.2@0.19
Tec-9 | Isaac (Battle-Scarred)@1.76@1.672
Tec-9 | Isaac (Field-Tested)@1.4@1.3299999999999998
Tec-9 | Isaac (Minimal Wear)@1.66@1.577
Tec-9 | Jambiya (Factory New)@0.68@0.646
Tec-9 | Jambiya (Field-Tested)@0.36@0.34199999999999997
Tec-9 | Jambiya (Minimal Wear)@0.46@0.437
Tec-9 | Mummy's Rot (Well-Worn)@1.13@1.0735
Tec-9 | Orange Murano (Well-Worn)@3.6@3.42
Tec-9 | Ossified (Factory New)@0.93@0.8835
Tec-9 | Phoenix Chalk (Battle-Scarred)@0.17@0.1615
Tec-9 | Phoenix Chalk (Factory New)@0.78@0.741
Tec-9 | Re-Entry (Factory New)@0.89@0.8454999999999999
Tec-9 | Re-Entry (Field-Tested)@0.32@0.304
Tec-9 | Re-Entry (Minimal Wear)@0.41@0.38949999999999996
Tec-9 | Re-Entry (Well-Worn)@0.34@0.323
Tec-9 | Rebel (Battle-Scarred)@0.25@0.2375
Tec-9 | Rebel (Field-Tested)@0.37@0.3515
Tec-9 | Rebel (Minimal Wear)@0.2@0.19
Tec-9 | Red Quartz (Factory New)@0.16@0.152
Tec-9 | Remote Control (Field-Tested)@1.66@1.577
Tec-9 | Remote Control (Well-Worn)@1.7@1.615
Tec-9 | Safety Net (Factory New)@0.64@0.608
Tec-9 | Safety Net (Field-Tested)@0.33@0.3135
Tec-9 | Safety Net (Minimal Wear)@0.45@0.4275
Tec-9 | Sandstorm (Minimal Wear)@1.02@0.969
Tec-9 | Snek-9 (Battle-Scarred)@0.09@0.08549999999999999
Tec-9 | Snek-9 (Factory New)@0.38@0.361
Tec-9 | Snek-9 (Field-Tested)@0.12@0.11399999999999999
Tec-9 | Snek-9 (Minimal Wear)@0.23@0.2185
Tec-9 | Toxic (Field-Tested)@2.23@2.1185
Tec-9 | Toxic (Minimal Wear)@3.36@3.1919999999999997
Tec-9 | Urban DDPAT (Battle-Scarred)@0.03@0.028499999999999998
Tec-9 | Urban DDPAT (Field-Tested)@0.03@0.028499999999999998
Tec-9 | Urban DDPAT (Minimal Wear)@0.03@0.028499999999999998
Tec-9 | Urban DDPAT (Well-Worn)@0.03@0.028499999999999998
Tec-9 | VariCamo (Field-Tested)@0.12@0.11399999999999999
The Elite Mr. Muhlik | Elite Crew@2.24@2.128
Train Pin@2.44@2.318
UMP-45 | Arctic Wolf (Battle-Scarred)@0.18@0.17099999999999999
UMP-45 | Arctic Wolf (Factory New)@0.89@0.8454999999999999
UMP-45 | Arctic Wolf (Field-Tested)@0.21@0.19949999999999998
UMP-45 | Arctic Wolf (Minimal Wear)@0.41@0.38949999999999996
UMP-45 | Arctic Wolf (Well-Worn)@0.2@0.19
UMP-45 | Bone Pile (Field-Tested)@3.41@3.2395
UMP-45 | Briefing (Factory New)@0.22@0.209
UMP-45 | Briefing (Field-Tested)@0.09@0.08549999999999999
UMP-45 | Briefing (Minimal Wear)@0.14@0.133
UMP-45 | Carbon Fiber (Factory New)@0.24@0.22799999999999998
UMP-45 | Carbon Fiber (Minimal Wear)@0.2@0.19
UMP-45 | Corporal (Field-Tested)@0.15@0.1425
UMP-45 | Corporal (Minimal Wear)@0.22@0.209
UMP-45 | Delusion (Field-Tested)@0.22@0.209
UMP-45 | Delusion (Minimal Wear)@0.28@0.266
UMP-45 | Exposure (Battle-Scarred)@0.27@0.2565
UMP-45 | Exposure (Factory New)@1.12@1.064
UMP-45 | Exposure (Field-Tested)@0.29@0.27549999999999997
UMP-45 | Exposure (Minimal Wear)@0.45@0.4275
UMP-45 | Exposure (Well-Worn)@0.34@0.323
UMP-45 | Facility Dark (Factory New)@0.09@0.08549999999999999
UMP-45 | Facility Dark (Field-Tested)@0.03@0.028499999999999998
UMP-45 | Facility Dark (Minimal Wear)@0.03@0.028499999999999998
UMP-45 | Full Stop (Field-Tested)@0.31@0.2945
UMP-45 | Full Stop (Minimal Wear)@0.49@0.46549999999999997
UMP-45 | Gold Bismuth (Field-Tested)@1.64@1.5579999999999998
UMP-45 | Gold Bismuth (Minimal Wear)@2.51@2.3844999999999996
UMP-45 | Grand Prix (Field-Tested)@0.23@0.2185
UMP-45 | Gunsmoke (Battle-Scarred)@0.09@0.08549999999999999
UMP-45 | Gunsmoke (Field-Tested)@0.12@0.11399999999999999
UMP-45 | Houndstooth (Factory New)@2.69@2.5555
UMP-45 | Houndstooth (Field-Tested)@0.92@0.874
UMP-45 | Indigo (Field-Tested)@1.4@1.3299999999999998
UMP-45 | Indigo (Minimal Wear)@1.44@1.3679999999999999
UMP-45 | Momentum (Factory New)@6.52@6.193999999999999
UMP-45 | Momentum (Field-Tested)@3.04@2.888
UMP-45 | Momentum (Minimal Wear)@3.86@3.667
UMP-45 | Momentum (Well-Worn)@2.29@2.1755
UMP-45 | Moonrise (Factory New)@0.84@0.7979999999999999
UMP-45 | Moonrise (Field-Tested)@0.22@0.209
UMP-45 | Moonrise (Minimal Wear)@0.39@0.3705
UMP-45 | Moonrise (Well-Worn)@0.37@0.3515
UMP-45 | Mudder (Battle-Scarred)@0.03@0.028499999999999998
UMP-45 | Mudder (Field-Tested)@0.03@0.028499999999999998
UMP-45 | Mudder (Minimal Wear)@0.03@0.028499999999999998
UMP-45 | Mudder (Well-Worn)@0.03@0.028499999999999998
UMP-45 | Oscillator (Factory New)@0.27@0.2565
UMP-45 | Plastique (Battle-Scarred)@0.4@0.38
UMP-45 | Plastique (Factory New)@1.41@1.3395
UMP-45 | Plastique (Field-Tested)@0.48@0.45599999999999996
UMP-45 | Plastique (Minimal Wear)@0.77@0.7314999999999999
UMP-45 | Primal Saber (Battle-Scarred)@1.27@1.2065
UMP-45 | Primal Saber (Field-Tested)@1.83@1.7385
UMP-45 | Primal Saber (Minimal Wear)@2.63@2.4985
UMP-45 | Riot (Factory New)@0.26@0.247
UMP-45 | Roadblock (Factory New)@0.39@0.3705
UMP-45 | Roadblock (Field-Tested)@0.12@0.11399999999999999
UMP-45 | Scaffold (Battle-Scarred)@0.7@0.6649999999999999
UMP-45 | Scaffold (Factory New)@2.08@1.976
UMP-45 | Scaffold (Field-Tested)@0.73@0.6935
UMP-45 | Scaffold (Minimal Wear)@0.94@0.8929999999999999
UMP-45 | Scaffold (Well-Worn)@0.75@0.7124999999999999
UMP-45 | Scorched (Well-Worn)@0.34@0.323
UMP-45 | Urban DDPAT (Battle-Scarred)@0.03@0.028499999999999998
UMP-45 | Urban DDPAT (Field-Tested)@0.03@0.028499999999999998
UMP-45 | Urban DDPAT (Minimal Wear)@0.03@0.028499999999999998
UMP-45 | Urban DDPAT (Well-Worn)@0.03@0.028499999999999998
USP-S | Black Lotus (Battle-Scarred)@0.41@0.38949999999999996
USP-S | Black Lotus (Factory New)@3.34@3.1729999999999996
USP-S | Black Lotus (Field-Tested)@0.5@0.475
USP-S | Black Lotus (Minimal Wear)@0.87@0.8265
USP-S | Black Lotus (Well-Worn)@0.46@0.437
USP-S | Blood Tiger (Factory New)@2.33@2.2135
USP-S | Blood Tiger (Minimal Wear)@1.56@1.482
USP-S | Blueprint (Field-Tested)@4.2@3.9899999999999998
USP-S | Blueprint (Well-Worn)@4.44@4.218
USP-S | Check Engine (Battle-Scarred)@0.98@0.9309999999999999
USP-S | Check Engine (Factory New)@1.27@1.2065
USP-S | Check Engine (Field-Tested)@0.73@0.6935
USP-S | Check Engine (Minimal Wear)@0.86@0.817
USP-S | Check Engine (Well-Worn)@1.09@1.0355
USP-S | Cortex (Battle-Scarred)@1.12@1.064
USP-S | Cortex (Field-Tested)@1.42@1.349
USP-S | Cortex (Minimal Wear)@2.87@2.7265
USP-S | Cortex (Well-Worn)@1.15@1.0924999999999998
USP-S | Cyrex (Battle-Scarred)@0.81@0.7695
USP-S | Cyrex (Factory New)@2.36@2.242
USP-S | Cyrex (Field-Tested)@0.81@0.7695
USP-S | Cyrex (Minimal Wear)@1.32@1.254
USP-S | Cyrex (Well-Worn)@1.2@1.14
USP-S | Flashback (Battle-Scarred)@0.4@0.38
USP-S | Flashback (Factory New)@0.85@0.8075
USP-S | Flashback (Field-Tested)@0.32@0.304
USP-S | Flashback (Minimal Wear)@0.49@0.46549999999999997
USP-S | Flashback (Well-Worn)@0.4@0.38
USP-S | Forest Leaves (Factory New)@0.84@0.7979999999999999
USP-S | Forest Leaves (Field-Tested)@0.14@0.133
USP-S | Guardian (Factory New)@3.2@3.04
USP-S | Guardian (Field-Tested)@1.79@1.7005
USP-S | Guardian (Minimal Wear)@2.61@2.4795
USP-S | Kill Confirmed (Field-Tested)@39.12@37.163999999999994
USP-S | Kill Confirmed (Minimal Wear)@64.37@61.1515
USP-S | Kill Confirmed (Well-Worn)@31.8@30.21
USP-S | Lead Conduit (Battle-Scarred)@0.37@0.3515
USP-S | Lead Conduit (Factory New)@1.41@1.3395
USP-S | Lead Conduit (Field-Tested)@0.46@0.437
USP-S | Lead Conduit (Minimal Wear)@0.48@0.45599999999999996
USP-S | Lead Conduit (Well-Worn)@0.35@0.33249999999999996
USP-S | Neo-Noir (Field-Tested)@12.75@12.112499999999999
USP-S | Neo-Noir (Minimal Wear)@17.28@16.416
USP-S | Night Ops (Battle-Scarred)@0.36@0.34199999999999997
USP-S | Night Ops (Factory New)@0.84@0.7979999999999999
USP-S | Night Ops (Field-Tested)@0.37@0.3515
USP-S | Night Ops (Minimal Wear)@0.53@0.5035
USP-S | Night Ops (Well-Worn)@0.42@0.39899999999999997
USP-S | Orion (Factory New)@48.79@46.3505
USP-S | Orion (Minimal Wear)@39.74@37.753
USP-S | Overgrowth (Minimal Wear)@62.0@58.9
USP-S | Printstream (Battle-Scarred)@30.82@29.279
USP-S | Stainless (Battle-Scarred)@2.39@2.2705
USP-S | Stainless (Field-Tested)@2.83@2.6885
USP-S | Stainless (Minimal Wear)@5.49@5.2155
USP-S | The Traitor (Battle-Scarred)@6.88@6.536
USP-S | The Traitor (Factory New)@45.45@43.1775
USP-S | The Traitor (Field-Tested)@9.53@9.0535
USP-S | The Traitor (Minimal Wear)@15.36@14.591999999999999
USP-S | Ticket to Hell (Battle-Scarred)@0.23@0.2185
USP-S | Ticket to Hell (Factory New)@1.21@1.1495
USP-S | Ticket to Hell (Field-Tested)@0.29@0.27549999999999997
USP-S | Ticket to Hell (Minimal Wear)@0.56@0.532
USP-S | Ticket to Hell (Well-Worn)@0.49@0.46549999999999997
USP-S | Torque (Battle-Scarred)@1.35@1.2825
USP-S | Torque (Factory New)@0.98@0.9309999999999999
USP-S | Torque (Field-Tested)@0.47@0.44649999999999995
USP-S | Torque (Minimal Wear)@0.78@0.741
USP-S | Torque (Well-Worn)@0.58@0.5509999999999999
Welcome to the Clutch Pin@2.74@2.603
Wildfire Pin@3.22@3.059
Winter Offensive Weapon Case@4.42@4.199
XM1014 | Banana Leaf (Field-Tested)@12.5@11.875
XM1014 | Black Tie (Battle-Scarred)@0.21@0.19949999999999998
XM1014 | Black Tie (Factory New)@1.21@1.1495
XM1014 | Black Tie (Field-Tested)@0.23@0.2185
XM1014 | Black Tie (Minimal Wear)@0.56@0.532
XM1014 | Black Tie (Well-Worn)@0.25@0.2375
XM1014 | Blue Spruce (Battle-Scarred)@0.03@0.028499999999999998
XM1014 | Blue Spruce (Field-Tested)@0.03@0.028499999999999998
XM1014 | Blue Spruce (Minimal Wear)@0.03@0.028499999999999998
XM1014 | Blue Spruce (Well-Worn)@0.03@0.028499999999999998
XM1014 | Blue Steel (Battle-Scarred)@0.09@0.08549999999999999
XM1014 | Blue Steel (Field-Tested)@0.09@0.08549999999999999
XM1014 | Blue Steel (Minimal Wear)@0.13@0.1235
XM1014 | Blue Steel (Well-Worn)@0.09@0.08549999999999999
XM1014 | Bone Machine (Field-Tested)@2.23@2.1185
XM1014 | CaliCamo (Battle-Scarred)@0.09@0.08549999999999999
XM1014 | CaliCamo (Field-Tested)@0.13@0.1235
XM1014 | CaliCamo (Minimal Wear)@0.14@0.133
XM1014 | CaliCamo (Well-Worn)@0.09@0.08549999999999999
XM1014 | Charter (Factory New)@0.27@0.2565
XM1014 | Charter (Field-Tested)@0.14@0.133
XM1014 | Entombed (Battle-Scarred)@2.28@2.166
XM1014 | Entombed (Field-Tested)@2.77@2.6315
XM1014 | Entombed (Minimal Wear)@4.28@4.066
XM1014 | Heaven Guard (Field-Tested)@6.08@5.776
XM1014 | Incinegator (Field-Tested)@1.13@1.0735
XM1014 | Incinegator (Well-Worn)@1.08@1.026
XM1014 | Oxide Blaze (Field-Tested)@0.08@0.076
XM1014 | Oxide Blaze (Minimal Wear)@0.11@0.1045
XM1014 | Quicksilver (Factory New)@0.32@0.304
XM1014 | Red Python (Field-Tested)@1.48@1.406
XM1014 | Red Python (Minimal Wear)@1.61@1.5295
XM1014 | Seasons (Factory New)@1.6@1.52
XM1014 | Seasons (Field-Tested)@0.67@0.6365
XM1014 | Seasons (Minimal Wear)@0.88@0.836
XM1014 | Slipstream (Factory New)@0.16@0.152
XM1014 | Slipstream (Field-Tested)@0.09@0.08549999999999999
XM1014 | Teclu Burner (Battle-Scarred)@0.54@0.513
XM1014 | Teclu Burner (Factory New)@4.87@4.6265
XM1014 | Teclu Burner (Field-Tested)@0.49@0.46549999999999997
XM1014 | Teclu Burner (Minimal Wear)@0.86@0.817
XM1014 | Watchdog (Minimal Wear)@0.47@0.44649999999999995
XM1014 | XOXO (Battle-Scarred)@1.4@1.3299999999999998
XM1014 | XOXO (Field-Tested)@1.07@1.0165
XM1014 | XOXO (Minimal Wear)@2.6@2.4699999999999998
XM1014 | XOXO (Well-Worn)@0.95@0.9025
XM1014 | Ziggy (Battle-Scarred)@0.23@0.2185
XM1014 | Ziggy (Factory New)@0.87@0.8265
XM1014 | Ziggy (Field-Tested)@0.27@0.2565
XM1014 | Ziggy (Minimal Wear)@0.44@0.418
XM1014 | Ziggy (Well-Worn)@0.26@0.247
XM1014 | Zombie Offensive (Factory New)@0.86@0.817
XM1014 | Zombie Offensive (Field-Tested)@0.19@0.1805
XM1014 | Zombie Offensive (Minimal Wear)@0.36@0.34199999999999997
XM1014 | Zombie Offensive (Well-Worn)@0.24@0.22799999999999998
★ Bayonet | Black Laminate (Well-Worn)@296.58@281.751
★ Bayonet | Doppler (Factory New)@835.0@793.25
